Date,BA,BTC-USD,EURUSD=X,GC=F,MSFT,RELIANCE.NS,^DJI
2014-10-29,107.02409362792967,335.59100341796875,1.273836612701416,1224.300048828125,39.49003601074219,203.6308135986328,16974.310546875
2014-10-30,107.66757202148438,345.30499267578125,1.2632802724838257,1198.0999755859375,39.00721740722656,209.5475921630859,17195.419921875
2014-10-31,108.6153793334961,338.3210144042969,1.2613362073898315,1171.0999755859375,39.76958084106445,214.10552978515625,17390.51953125
2014-11-01,,325.7489929199219,,,,,
2014-11-02,,325.8919982910156,,,,,
2014-11-03,109.58924865722656,327.5539855957031,1.250312566757202,1169.4000244140625,40.18464279174805,214.49072265625,17366.240234375
2014-11-04,109.42404174804688,330.49200439453125,1.2495938539505005,1167.4000244140625,40.29476547241211,,17383.83984375
2014-11-05,108.6456298828125,339.4859924316406,1.255256414413452,1145.4000244140625,40.54039764404297,212.1261444091797,17484.529296875
2014-11-06,108.96048736572266,349.2900085449219,1.2480031251907349,1142.300048828125,41.25193786621094,,17554.470703125
2014-11-07,108.8467788696289,342.4150085449219,1.238006830215454,1169.5999755859375,41.2349967956543,209.81507873535156,17573.9296875
2014-11-08,,345.4880065917969,,,,,
2014-11-09,,363.2640075683594,,,,,
2014-11-10,109.01297760009766,366.9240112304687,1.246137022972107,1159.5999755859375,41.41287612915039,207.4291229248047,17613.740234375
2014-11-11,109.64269256591795,367.6950073242187,1.242992639541626,1162.800048828125,41.39594268798828,209.2159118652344,17614.900390625
2014-11-12,110.08875274658205,423.5610046386719,1.2475829124450684,1158.9000244140625,41.3197021484375,208.43487548828125,17612.19921875
2014-11-13,112.41525268554688,420.7349853515625,1.242992639541626,1161.0999755859375,42.02276611328125,207.40774536132812,17652.7890625
2014-11-14,112.70388793945312,397.8179931640625,1.2475982904434204,1185.0,41.99735641479492,207.38633728027344,17634.740234375
2014-11-15,,376.1329956054687,,,,,
2014-11-16,,387.8819885253906,,,,,
2014-11-17,112.3190460205078,387.4079895019531,1.251846432685852,1183.0,41.89570236206055,210.82083129882812,17647.75
2014-11-18,114.27821350097656,375.197998046875,1.2448959350585938,1196.699951171875,41.54620361328125,211.55909729003903,17687.8203125
2014-11-19,115.10909271240234,380.5549926757813,1.253337025642395,1193.5999755859375,41.10295867919922,209.31222534179688,17685.73046875
2014-11-20,115.18782043457033,357.8399963378906,1.2540757656097412,1190.699951171875,41.51211166381836,209.8686065673828,17719.0
2014-11-21,116.13237762451172,350.8479919433594,1.2545005083084106,1197.5,40.89839172363281,213.49566650390625,17810.060546875
2014-11-22,,352.9200134277344,,,,,
2014-11-23,,367.572998046875,,,,,
2014-11-24,117.73297119140624,376.9010009765625,1.2375012636184692,1195.5,40.565956115722656,210.8529357910156,17817.900390625
2014-11-25,117.90787506103516,375.3479919433594,1.2433171272277832,1197.0999755859375,40.46366882324219,212.4899139404297,17814.939453125
2014-11-26,117.88164520263672,368.3699951171875,1.24806547164917,1196.5999755859375,40.702335357666016,211.2167053222656,17827.75
2014-11-27,,369.6700134277344,1.2505940198898315,,,211.55909729003903,
2014-11-28,117.51428985595705,376.4469909667969,1.246199131011963,1175.199951171875,40.75348281860352,212.1903533935547,17828.240234375
2014-11-29,,375.4909973144531,,,,,
2014-11-30,,378.0469970703125,,,,,
2014-12-01,115.7912826538086,379.2449951171875,1.2438275814056396,1218.0,41.44393157958984,205.77072143554688,17776.80078125
2014-12-02,115.69508361816406,381.31500244140625,1.247007131576538,1199.199951171875,41.30753707885742,205.9954071044922,17879.55078125
2014-12-03,115.4239730834961,375.010009765625,1.2388503551483154,1208.5,40.983638763427734,207.21514892578125,17912.619140625
2014-12-04,114.85546875,369.60400390625,1.231663703918457,1207.5,41.63145446777344,205.11805725097656,17900.099609375
2014-12-05,115.6338882446289,376.85400390625,1.2386661767959597,1190.0999755859375,41.2734489440918,204.8612823486328,17958.7890625
2014-12-06,,374.7850036621094,,,,,
2014-12-07,,375.0950012207031,,,,,
2014-12-08,113.9458465576172,361.9089965820313,1.2294074296951294,1194.699951171875,40.65971374511719,202.13291931152344,17852.48046875
2014-12-09,113.4035873413086,352.218994140625,1.2315119504928589,1231.5,40.565956115722656,201.11648559570312,17801.19921875
2014-12-10,109.01297760009766,346.364990234375,1.2394952774047852,1228.9000244140625,39.97780990600586,199.5543670654297,17533.150390625
2014-12-11,107.9021987915039,350.5060119628906,1.2473959922790527,1225.0999755859375,40.20793914794922,193.9051055908203,17596.33984375
2014-12-12,105.628173828125,352.5419921875,1.2394952774047852,1222.0,40.02040100097656,188.81219482421875,17280.830078125
2014-12-13,,347.3760070800781,,,,,
2014-12-14,,351.6319885253906,,,,,
2014-12-15,106.77393341064452,345.3450012207031,1.2463544607162476,1207.199951171875,39.781734466552734,188.0525360107422,17180.83984375
2014-12-16,108.67184448242188,327.06201171875,1.2443537712097168,1193.9000244140625,38.494606018066406,185.01388549804688,17068.869140625
2014-12-17,109.3803253173828,319.7760009765625,1.2512043714523315,1194.300048828125,38.989013671875,186.0624237060547,17356.869140625
2014-12-18,109.91382598876952,311.39599609375,1.233897686004639,1194.699951171875,40.50627899169922,188.33071899414065,17778.150390625
2014-12-19,110.40361785888672,317.8429870605469,1.229044795036316,1195.9000244140625,40.6256103515625,192.7067718505859,17804.80078125
2014-12-20,,329.95599365234375,,,,,
2014-12-21,,320.8429870605469,,,,,
2014-12-22,112.14413452148438,331.885986328125,1.2225985527038574,1179.699951171875,40.89839172363281,193.6376037597656,17959.439453125
2014-12-23,113.7271957397461,334.5719909667969,1.2223743200302124,1177.9000244140625,41.29902648925781,191.2516632080078,18024.169921875
2014-12-24,114.78549194335938,322.53399658203125,1.217492938041687,1173.5,41.0347785949707,189.1973571777344,18030.2109375
2014-12-25,,319.00799560546875,1.2198543548583984,,,,
2014-12-26,115.12659454345705,327.92401123046875,1.2210012674331665,1195.300048828125,40.81315612792969,190.20310974121097,18053.7109375
2014-12-27,,315.8630065917969,,,,,
2014-12-28,,317.239013671875,,,,,
2014-12-29,115.7038345336914,312.6700134277344,1.216944694519043,1181.699951171875,40.44661712646485,191.94712829589844,18038.23046875
2014-12-30,115.30152130126952,310.73699951171875,1.215347409248352,1200.199951171875,40.080074310302734,188.3414001464844,17983.0703125
2014-12-31,113.68345642089844,320.1929931640625,1.2162047624588013,1183.9000244140625,39.59421157836914,190.69525146484375,17823.0703125
2015-01-01,,314.2489929199219,1.2098628282546997,,,189.9998016357422,
2015-01-02,113.65723419189452,315.0320129394531,1.2089413404464722,1186.0,39.85846710205078,189.4969482421875,17832.990234375
2015-01-03,,281.0820007324219,,,,,
2015-01-04,,264.19500732421875,,,,,
2015-01-05,112.8700714111328,274.4739990234375,1.194643259048462,1203.9000244140625,39.491920471191406,187.42127990722656,17501.650390625
2015-01-06,111.54061889648438,286.1889953613281,1.193901538848877,1219.300048828125,38.91229248046875,178.9152374267578,17371.640625
2015-01-07,113.27238464355467,294.3370056152344,1.1875356435775757,1210.5999755859375,39.40666961669922,182.809814453125,17584.51953125
2015-01-08,115.27528381347656,283.3489990234375,1.1836000680923462,1208.4000244140625,40.565956115722656,180.1884765625,17907.869140625
2015-01-09,115.04785919189452,290.4079895019531,1.1796069145202637,1216.0,40.224998474121094,184.09376525878903,17737.369140625
2015-01-10,,274.7959899902344,,,,,
2015-01-11,,265.6600036621094,,,,,
2015-01-12,114.46186065673828,267.7959899902344,1.187070369720459,1232.699951171875,39.7220573425293,181.9538726806641,17640.83984375
2015-01-13,114.72425842285156,225.86099243164065,1.1831519603729248,1234.300048828125,39.51749038696289,180.42385864257812,17613.6796875
2015-01-14,114.0333023071289,178.10299682617188,1.1778285503387451,1234.4000244140625,39.1765251159668,178.66915893554688,17427.08984375
2015-01-15,113.82339477539062,209.843994140625,1.178592085838318,1264.699951171875,38.76737594604492,184.93898010253903,17320.7109375
2015-01-16,114.3831558227539,208.0970001220703,1.1637378931045532,1276.9000244140625,39.41521453857422,186.10525512695312,17511.5703125
2015-01-17,,199.2599945068359,,,,,
2015-01-18,,210.33900451660156,,,,,
2015-01-19,,214.86099243164065,1.1566041707992554,,,188.23440551757812,
2015-01-20,114.76798248291016,211.31500244140625,1.1597968339920044,1294.199951171875,39.54305648803711,193.24172973632812,17515.23046875
2015-01-21,115.8087921142578,226.89700317382812,1.154694437980652,1293.699951171875,39.14244079589844,194.0334930419922,17554.279296875
2015-01-22,118.63381958007812,233.406005859375,1.161534547805786,1300.699951171875,40.17384338378906,189.1117706298828,17813.98046875
2015-01-23,117.74170684814452,232.8789978027344,1.1346745491027832,1292.5999755859375,40.21646499633789,189.7858123779297,17672.599609375
2015-01-24,,247.8470001220703,,,,,
2015-01-25,,253.7180023193359,,,,,
2015-01-26,117.26067352294922,273.4729919433594,1.1125450134277344,1279.4000244140625,40.07154846191406,,17678.69921875
2015-01-27,115.87001037597656,263.4750061035156,1.1247708797454834,1291.699951171875,36.36359024047851,190.24591064453125,17387.2109375
2015-01-28,122.13231658935548,233.9149932861328,1.1367381811141968,1285.9000244140625,35.110557556152344,194.05487060546875,17191.369140625
2015-01-29,129.25173950195312,233.51300048828125,1.1281461715698242,1254.5999755859375,35.809532165527344,198.8803253173828,17416.849609375
2015-01-30,127.14385986328124,226.4250030517578,1.13355553150177,1278.5,34.4371452331543,195.85240173339844,17164.94921875
2015-01-31,,217.46400451660156,,,,,
2015-02-01,,226.9720001220703,,,,,
2015-02-02,127.92229461669922,238.22900390625,1.1309019327163696,1276.199951171875,35.1872673034668,194.3116455078125,17361.0390625
2015-02-03,128.8668975830078,227.26800537109375,1.1341726779937744,1259.699951171875,35.460044860839844,200.63504028320312,17666.400390625
2015-02-04,128.76194763183594,226.85299682617188,1.145737886428833,1263.800048828125,35.66461181640625,198.7519073486328,17673.01953125
2015-02-05,129.9689483642578,217.11099243164065,1.131874680519104,1262.0,36.18458557128906,197.66058349609375,17884.880859375
2015-02-06,129.44415283203125,222.26600646972656,1.147196888923645,1233.9000244140625,36.15049362182617,194.70753479003903,17824.2890625
2015-02-07,,227.7539978027344,,,,,
2015-02-08,,223.41200256347656,,,,,
2015-02-09,129.0768280029297,220.11000061035156,1.1314393281936646,1240.800048828125,36.10786819458008,191.8829345703125,17729.2109375
2015-02-10,129.4791259765625,219.83900451660156,1.1326953172683716,1231.5999755859375,36.31246566772461,188.73727416992188,17868.759765625
2015-02-11,130.17434692382812,219.18499755859375,1.1321951150894165,1219.0,36.12493133544922,192.73883056640625,17862.140625
2015-02-12,130.32394409179688,221.76400756835935,1.131196141242981,1220.0999755859375,36.730125427246094,194.54705810546875,17972.380859375
2015-02-13,131.76722717285156,235.427001953125,1.140393853187561,1226.5,37.39501953125,196.33383178710935,18019.349609375
2015-02-14,,257.3210144042969,,,,,
2015-02-15,,234.8249969482422,,,,,
2015-02-16,,233.8430023193359,1.1400039196014404,,,193.1882171630859,
2015-02-17,131.9344024658203,243.61000061035156,1.1334012746810913,1208.0999755859375,37.41218185424805,,18047.580078125
2015-02-18,133.03448486328125,236.3260040283203,1.1404719352722168,1199.699951171875,37.3692512512207,192.94210815429688,18029.849609375
2015-02-19,135.30496215820312,240.2830047607422,1.1400039196014404,1207.0999755859375,37.34347915649414,193.0277404785156,17985.76953125
2015-02-20,139.31787109375,243.7790069580078,1.1366735696792605,1204.4000244140625,37.652549743652344,186.83279418945312,18140.439453125
2015-02-21,,244.53399658203125,,,,,
2015-02-22,,235.9770050048828,,,,,
2015-02-23,136.17616271972656,238.8919982910156,1.1381484270095823,1200.300048828125,37.90150833129883,182.199951171875,18116.83984375
2015-02-24,135.859375,238.73500061035156,1.1332985162734983,1196.9000244140625,37.84999084472656,180.06007385253906,18209.189453125
2015-02-25,134.6537322998047,237.47000122070312,1.1339025497436523,1201.0,37.7641487121582,180.42385864257812,18224.5703125
2015-02-26,133.52728271484375,236.42599487304688,1.1363636255264282,1209.5999755859375,37.824241638183594,180.17779541015625,18214.419921875
2015-02-27,132.7528839111328,253.8280029296875,1.1205360889434814,1212.5999755859375,37.64395523071289,183.07730102539065,18132.69921875
2015-02-28,,254.26300048828125,,,,,
2015-03-01,,260.2019958496094,,,,,
2015-03-02,135.34896850585938,275.6700134277344,1.1161960363388062,1207.699951171875,37.66971969604492,184.93898010253903,18288.630859375
2015-03-03,136.9066162109375,281.7019958496094,1.1179054975509644,1204.0,37.15463638305664,192.7602996826172,18203.369140625
2015-03-04,135.8330078125,273.0920104980469,1.118217945098877,1200.5999755859375,36.96576690673828,189.98912048339844,18096.900390625
2015-03-05,135.9385986328125,276.1780090332031,1.1082050800323486,1195.9000244140625,37.00868225097656,189.3685607910156,18135.720703125
2015-03-06,134.7505340576172,272.7229919433594,1.1032048463821411,1164.0999755859375,36.364837646484375,,17856.779296875
2015-03-07,,276.260986328125,,,,,
2015-03-08,,274.35400390625,,,,,
2015-03-09,136.18499755859375,289.60699462890625,1.0845986604690552,1166.4000244140625,36.78548431396485,186.0945281982422,17995.720703125
2015-03-10,134.13449096679688,291.760009765625,1.0833414793014526,1160.0999755859375,36.081546783447266,183.84767150878903,17662.939453125
2015-03-11,133.03448486328125,296.3789978027344,1.0708701610565186,1150.699951171875,36.03861999511719,183.16290283203125,17635.390625
2015-03-12,133.8001251220703,294.35400390625,1.0548745393753052,1152.0999755859375,35.214481353759766,184.8426971435547,17895.220703125
2015-03-13,133.3865203857422,285.3370056152344,1.0626314878463743,1152.5999755859375,35.523529052734375,181.9110870361328,17749.310546875
2015-03-14,,281.885009765625,,,,,
2015-03-15,,286.39300537109375,,,,,
2015-03-16,135.2345428466797,290.5929870605469,1.0481630563735962,1153.300048828125,35.67806625366211,180.1991729736328,17977.419921875
2015-03-17,135.97377014160156,285.5050048828125,1.0572947263717651,1148.300048828125,35.798248291015625,183.35548400878903,17849.080078125
2015-03-18,137.04742431640625,256.29901123046875,1.0598047971725464,1151.4000244140625,36.48503112792969,185.88055419921875,18076.189453125
2015-03-19,135.6217498779297,260.9280090332031,1.0849988460540771,1169.0999755859375,36.304744720458984,183.2056884765625,17959.029296875
2015-03-20,135.96498107910156,261.7489929199219,1.066894292831421,1184.800048828125,36.81124496459961,182.76702880859375,18127.650390625
2015-03-21,,260.0249938964844,,,,,
2015-03-22,,267.9599914550781,,,,,
2015-03-23,134.47772216796875,266.739990234375,1.0826611518859863,1188.0,36.79408264160156,180.1670684814453,18116.0390625
2015-03-24,133.4568328857422,245.59500122070312,1.094499111175537,1191.699951171875,36.828407287597656,181.45103454589844,18011.140625
2015-03-25,130.4471435546875,246.1970062255859,1.0902034044265747,1197.300048828125,35.592220306396484,180.79832458496097,17718.5390625
2015-03-26,130.39437866210938,248.5319976806641,1.0960465669631958,1205.0999755859375,35.37759017944336,177.46014404296875,17678.23046875
2015-03-27,130.9927978515625,247.0290069580078,1.0886367559432983,1199.800048828125,35.17156219482422,173.69393920898438,17712.66015625
2015-03-28,,252.79800415039065,,,,,
2015-03-29,,242.71299743652344,,,,,
2015-03-30,134.38088989257812,247.5260009765625,1.0884946584701538,1184.800048828125,35.16297912597656,173.4906463623047,17976.310546875
2015-03-31,132.07522583007812,244.2239990234375,1.0830246210098269,1183.0999755859375,34.905452728271484,176.7539520263672,17776.119140625
2015-04-01,130.80796813964844,247.27200317382812,1.073814034461975,1208.0999755859375,34.95694351196289,178.90455627441406,17698.1796875
2015-04-02,131.3712158203125,253.0050048828125,1.0769942998886108,1200.9000244140625,34.587791442871094,,17763.240234375
2015-04-03,,254.3220062255859,1.087074637413025,,,,
2015-04-04,,253.6970062255859,,,,,
2015-04-05,,260.5979919433594,,,,,
2015-04-06,132.82325744628906,255.49200439453125,1.100134253501892,1218.5999755859375,35.669471740722656,176.46507263183594,17880.849609375
2015-04-07,134.04649353027344,253.17999267578125,1.0934817790985107,1210.5999755859375,35.652305603027344,178.21978759765625,17875.419921875
2015-04-08,134.9617462158203,245.02200317382812,1.0824151039123535,1203.0999755859375,35.55788040161133,185.2920837402344,17902.509765625
2015-04-09,135.0145721435547,243.67599487304688,1.078527569770813,1193.5999755859375,35.60939025878906,191.54049682617188,17958.73046875
2015-04-10,135.859375,236.0720062255859,1.0669056177139282,1204.5999755859375,35.81542205810547,193.5198974609375,18057.650390625
2015-04-11,,236.552001953125,,,,,
2015-04-12,,236.1529998779297,,,,,
2015-04-13,134.8561553955078,224.5870056152344,1.060985445976257,1199.300048828125,35.84975814819336,197.40379333496097,17977.0390625
2015-04-14,134.8297576904297,219.15899658203125,1.0572947263717651,1192.800048828125,35.75532531738281,,18036.69921875
2015-04-15,134.143310546875,223.83299255371097,1.0647132396697998,1201.5,36.27897644042969,197.64988708496097,18112.609375
2015-04-16,133.7384490966797,228.572998046875,1.0676802396774292,1198.0,36.193153381347656,198.65562438964844,18105.76953125
2015-04-17,131.65280151367188,222.8820037841797,1.0755579471588137,1202.9000244140625,35.72957229614258,198.3346405029297,17826.30078125
2015-04-18,,223.3560028076172,,,,,
2015-04-19,,222.6000061035156,,,,,
2015-04-20,134.35450744628906,224.62600708007812,1.0810226202011108,1193.5,36.83699417114258,189.51834106445312,18034.9296875
2015-04-21,134.9353485107422,235.2689971923828,1.0747487545013428,1202.9000244140625,36.605201721191406,187.5496368408203,17949.58984375
2015-04-22,133.05206298828125,234.17599487304688,1.074171543121338,1186.9000244140625,36.90567779541016,188.2558135986328,18038.26953125
2015-04-23,131.8904266357422,236.4620056152344,1.0725815296173096,1194.4000244140625,37.20613861083984,187.67803955078125,18058.689453125
2015-04-24,130.59678649902344,231.26800537109375,1.0815019607543943,1175.199951171875,41.09501266479492,188.0738983154297,18080.140625
2015-04-25,,226.38999938964844,,,,,
2015-04-26,,219.42999267578125,,,,,
2015-04-27,130.0687713623047,229.28599548339844,1.086897373199463,1203.300048828125,41.23236846923828,187.30357360839844,18037.970703125
2015-04-28,129.81350708007812,225.85499572753903,1.087795972824097,1214.0,42.20243453979492,185.1422882080078,18110.140625
2015-04-29,128.61671447753906,225.80799865722656,1.096912145614624,1209.800048828125,42.116607666015625,181.88966369628903,18035.529296875
2015-04-30,126.1438217163086,236.14500427246097,1.1114321947097778,1182.4000244140625,41.75605010986328,184.53244018554688,17840.51953125
2015-05-01,127.31427764892578,232.07899475097656,1.1214659214019775,1174.5,41.77321243286133,,18024.060546875
2015-05-02,,234.92999267578125,,,,,
2015-05-03,,240.3580017089844,,,,,
2015-05-04,126.74224090576172,239.01800537109375,1.1185932159423828,1186.800048828125,41.41265106201172,190.6524658203125,18070.400390625
2015-05-05,125.76539611816406,236.1210021972656,1.1149141788482666,1193.199951171875,40.863224029541016,190.9092559814453,17928.19921875
2015-05-06,124.91516876220705,229.7819976806641,1.1186307668685913,1190.300048828125,39.73005294799805,188.3628387451172,17841.98046875
2015-05-07,125.31370544433594,237.33399963378903,1.1341469287872314,1182.4000244140625,40.090606689453125,186.3299102783203,17924.060546875
2015-05-08,128.829833984375,243.86300659179688,1.1246949434280396,1189.0999755859375,40.99199676513672,192.78370666503903,18191.109375
2015-05-09,,241.83200073242188,,,,,
2015-05-10,,240.29600524902344,,,,,
2015-05-11,129.2106475830078,242.1580047607422,1.1194071769714355,1183.199951171875,40.6657829284668,194.1379547119141,18105.169921875
2015-05-12,128.80323791503906,241.11199951171875,1.114441990852356,1192.5999755859375,40.64861297607422,188.23333740234375,18068.23046875
2015-05-13,128.97157287597656,236.3769989013672,1.1221455335617063,1218.4000244140625,40.88897705078125,191.7869415283203,18060.490234375
2015-05-14,131.04403686523438,236.9290008544922,1.1350480318069458,1225.4000244140625,41.8247184753418,190.2918243408203,18252.240234375
2015-05-15,130.08746337890625,237.60499572753903,1.1404979228973389,1225.5,41.46414566040039,189.3709259033203,18272.560546875
2015-05-16,,236.1529998779297,,,,,
2015-05-17,,236.802001953125,,,,,
2015-05-18,129.9369354248047,233.1280059814453,1.144505262374878,1227.800048828125,41.21519470214844,193.18455505371097,18298.880859375
2015-05-19,130.238037109375,231.9470062255859,1.1326183080673218,1206.9000244140625,41.11152648925781,194.05133056640625,18312.390625
2015-05-20,129.68008422851562,234.01800537109375,1.1146656274795532,1208.9000244140625,41.11152648925781,196.93316650390625,18285.400390625
2015-05-21,130.50375366210938,235.343994140625,1.1100751161575315,1204.4000244140625,40.973262786865234,194.3112945556641,18285.740234375
2015-05-22,128.254150390625,240.34800720214844,1.1111851930618286,1204.300048828125,40.52396011352539,195.84976196289065,18232.01953125
2015-05-23,,238.8719940185547,,,,,
2015-05-24,,240.9530029296875,,,,,
2015-05-25,,237.11000061035156,1.0992997884750366,,,193.8237762451172,
2015-05-26,126.47396850585938,237.11599731445312,1.0971167087554932,1187.199951171875,40.25611114501953,191.67860412597656,18041.5390625
2015-05-27,126.65103912353516,237.2830047607422,1.08888578414917,1185.9000244140625,41.1374397277832,191.83026123046875,18162.990234375
2015-05-28,126.05763244628906,237.4080047607422,1.0900014638900757,1188.0999755859375,40.99919128417969,189.77175903320312,18126.119140625
2015-05-29,124.45462036132812,237.0959930419922,1.0960345268249512,1189.4000244140625,40.48939895629883,190.0318145751953,18010.6796875
2015-05-30,,233.34500122070312,,,,,
2015-05-31,,230.19000244140625,,,,,
2015-06-01,125.1011734008789,222.92599487304688,1.0957943201065063,1188.300048828125,40.8090934753418,195.50306701660156,18040.369140625
2015-06-02,126.87247467041016,225.8029937744141,1.0922993421554563,1194.0999755859375,40.54124450683594,194.7230224609375,18011.939453125
2015-06-03,127.36846923828124,225.87399291992188,1.115001201629639,1184.699951171875,40.48074722290039,194.2246551513672,18076.26953125
2015-06-04,125.0479965209961,224.32400512695312,1.1257838010787964,1174.9000244140625,40.057369232177734,197.7674102783203,17905.580078125
2015-06-05,124.6406021118164,224.95199584960935,1.120787262916565,1167.800048828125,39.86727523803711,196.69482421875,17849.4609375
2015-06-06,,225.61900329589844,,,,,
2015-06-07,,222.88099670410156,,,,,
2015-06-08,124.5608901977539,228.4889984130859,1.110814929008484,1173.199951171875,39.51301956176758,191.86276245117188,17766.55078125
2015-06-09,124.08260345458984,229.04800415039065,1.128095269203186,1177.300048828125,39.44389724731445,191.48358154296875,17764.0390625
2015-06-10,125.42884826660156,228.8029937744141,1.1299052238464355,1186.0999755859375,40.27337265014648,196.2722930908203,18000.400390625
2015-06-11,126.61566162109376,229.7050018310547,1.131196141242981,1179.9000244140625,40.12649917602539,190.0643310546875,18039.369140625
2015-06-12,126.47396850585938,229.98199462890625,1.1240627765655518,1178.800048828125,39.72039031982422,192.8161773681641,17898.83984375
2015-06-13,,232.40199279785156,,,,,
2015-06-14,,233.54299926757812,,,,,
2015-06-15,126.02227783203124,236.822998046875,1.1219944953918457,1185.300048828125,39.2970085144043,195.39471435546875,17791.169921875
2015-06-16,126.06651306152344,250.89500427246097,1.1277008056640625,1180.5,39.59942626953125,195.87142944335935,17904.48046875
2015-06-17,127.03189086914062,249.28399658203125,1.124201774597168,1176.4000244140625,39.72039031982422,201.77606201171875,17935.740234375
2015-06-18,128.7589874267578,249.0070037841797,1.1369967460632324,1201.5,40.368431091308594,212.1227264404297,18115.83984375
2015-06-19,128.5375518798828,244.6060028076172,1.1370742321014404,1201.5,39.83271408081055,215.9580535888672,18015.94921875
2015-06-20,,245.2120056152344,,,,,
2015-06-21,,243.94400024414065,,,,,
2015-06-22,129.04237365722656,246.9900054931641,1.1372941732406616,1183.699951171875,39.945037841796875,214.8854522705078,18119.779296875
2015-06-23,127.91761016845705,244.29600524902344,1.13490629196167,1176.199951171875,39.668548583984375,215.60052490234375,18144.0703125
2015-06-24,126.65103912353516,240.51499938964844,1.1172186136245728,1172.5999755859375,39.43525695800781,214.7121124267578,17966.0703125
2015-06-25,126.16395568847656,242.7989959716797,1.1206992864608765,1171.5,39.44389724731445,217.6698455810547,17890.359375
2015-06-26,126.19050598144533,243.593994140625,1.1202975511550903,1172.9000244140625,39.106910705566406,216.83560180664065,17946.6796875
2015-06-27,,250.9900054931641,,,,,
2015-06-28,,249.0110015869141,,,,,
2015-06-29,122.86925506591795,257.0639953613281,1.0975021123886108,1178.5,38.33790588378906,214.7012634277344,17596.349609375
2015-06-30,122.8603973388672,263.0719909667969,1.122296690940857,1171.5,38.1478271484375,216.70558166503903,17619.509765625
2015-07-01,124.6406021118164,258.6210021972656,1.1134989261627195,1169.0,38.40705108642578,217.90818786621097,17757.91015625
2015-07-02,124.18006134033205,255.41200256347656,1.103363037109375,1163.0,38.36383438110352,219.03494262695312,17730.109375
2015-07-03,,256.33599853515625,1.1086965799331665,,,218.24403381347656,
2015-07-04,,260.885986328125,,,,,
2015-07-05,,271.9129943847656,,,,,
2015-07-06,124.45462036132812,269.0299987792969,1.0995051860809326,1172.9000244140625,38.355194091796875,220.05335998535156,17683.580078125
2015-07-07,126.78392028808594,266.2070007324219,1.1048991680145264,1152.4000244140625,38.27741241455078,217.38815307617188,17776.91015625
2015-07-08,125.69454956054688,270.7850036621094,1.1009942293167114,1163.300048828125,38.225589752197266,215.94723510742188,17515.419921875
